   3.2600000e+00   5.9590942e-04   2.0054863e+00
   3.2800000e+00   5.9208962e-04   1.9817267e+00
   3.3000000e+00   5.8839938e-04   1.9581174e+00
   3.3200000e+00   5.8483775e-04   1.9346531e+00
   3.3400000e+00   5.8140395e-04   1.9113287e+00
   3.3600000e+00   5.7809730e-04   1.8881391e+00
   3.3800000e+00   5.7491729e-04   1.8650792e+00
   3.4000000e+00   5.7186356e-04   1.8421440e+00
   3.4200000e+00   5.6893588e-04   1.8193284e+00
   3.4400000e+00   5.6613420e-04   1.7966275e+00
   3.4600000e+00   5.6345862e-04   1.7740360e+00
   3.4800000e+00   5.6090939e-04   1.7515491e+00
   3.5000000e+00   5.5848697e-04   1.7291616e+00
   3.5200000e+00   5.5619198e-04   1.7068684e+00
   3.5400000e+00   5.5402523e-04   1.6846645e+00
   3.5600000e+00   5.5198774e-04   1.6625447e+00
   3.5800000e+00   5.5008075e-04   1.6405038e+00
   3.6000000e+00   5.4830570e-04   1.6185365e+00
   3.6200000e+00   5.4666430e-04   1.5966375e+00
   3.6400000e+00   5.4515849e-04   1.5748015e+00
   3.6600000e+00   5.4379049e-04   1.5530230e+00
   3.6800000e+00   5.4256283e-04   1.5312964e+00
   3.7000000e+00   5.4147832e-04   1.5096161e+00
   3.7200000e+00   5.4054015e-04   1.4879762e+00
   3.7400000e+00   5.3975184e-04   1.4663709e+00
   3.7600000e+00   5.3911733e-04   1.4447940e+00
   3.7800000e+00   5.3864100e-04   1.4232394e+00
   3.8000000e+00   5.3832770e-04   1.4017006e+00
   3.8200000e+00   5.3818278e-04   1.3801709e+00
   3.8400000e+00   5.3821220e-04   1.3586436e+00
   3.8600000e+00   5.3842251e-04   1.3371115e+00
   3.8800000e+00   5.3882100e-04   1.3155673e+00
   3.9000000e+00   5.3941569e-04   1.2940032e+00
   3.9200000e+00   5.4021550e-04   1.2724113e+00
   3.9400000e+00   5.4123027e-04   1.2507831e+00
   3.9600000e+00   5.4247096e-04   1.2291099e+00
   3.9800000e+00   5.4394970e-04   1.2073823e+00
   4.0000000e+00   5.4568002e-04   1.1855906e+00
   4.0200000e+00   5.4767698e-04   1.1637243e+00
   4.0400000e+00   5.4995739e-04   1.1417726e+00
   4.0600000e+00   5.5254008e-04   1.1197237e+00
   4.0800000e+00   5.5544617e-04   1.0975651e+00
   4.1000000e+00   5.5869946e-04   1.0752834e+00
   4.1200000e+00   5.6232678e-04   1.0528642e+00
   4.1400000e+00   5.6635855e-04   1.0302919e+00
   4.1600000e+00   5.7082938e-04   1.0075497e+00
   4.1800000e+00   5.7577876e-04   9.8461916e-01
   4.2000000e+00   5.8125201e-04   9.6148038e-01
   4.2200000e+00   5.8730139e-04   9.3811133e-01
   4.2400000e+00   5.9398747e-04   9.1448779e-01
   4.2600000e+00   6.0138087e-04   8.9058292e-01
   4.2800000e+00   6.0956448e-04   8.6636681e-01
   4.3000000e+00   6.1863632e-04   8.4180594e-01
   4.3200000e+00   6.2871316e-04   8.1686253e-01
   4.3400000e+00   6.3993541e-04   7.9149365e-01
   4.3600000e+00   6.5247354e-04   7.6565019e-01
   4.3800000e+00   6.6653680e-04   7.3927548e-01
   4.4000000e+00   6.8238529e-04   7.1230350e-01
   4.4200000e+00   7.0034686e-04   6.8465656e-01
   4.4400000e+00   7.2084150e-04   6.5624208e-01
   4.4600000e+00   7.4441733e-04   6.2694828e-01
   4.4800000e+00   7.7180535e-04   5.9663804e-01
   4.5000000e+00   8.0400587e-04   5.6513995e-01
   4.5200000e+00   8.4243045e-04   5.3223497e-01
   4.5400000e+00   8.8914749e-04   4.9763556e-01
   4.5600000e+00   9.4733420e-04   4.6095128e-01
   4.5800000e+00   1.0221772e-03   4.2162867e-01
   4.6000000e+00   1.1228646e-03   3.7883657e-01
   4.6200000e+00   1.2676768e-03   3.3122134e-01
   4.6400000e+00   1.5001622e-03   2.7628710e-01
   4.6600000e+00   1.9642362e-03   2.0830577e-01
   4.6800000e+00   3.8727571e-03   1.0430256e-01
   4.7000000e+00   1.4578258e-01   2.7356061e-03
   4.7200000e+00   2.3010825e-01   1.7111756e-03
   4.7400000e+00   2.9025856e-01   1.3394691e-03
   4.7600000e+00   3.3934813e-01   1.1313226e-03
   4.7800000e+00   3.8167701e-01   9.9328317e-04
   4.8000000e+00   4.1930529e-01   8.9289156e-04
   4.8200000e+00   4.5341169e-01   8.1549057e-04
   4.8400000e+00   4.8474654e-01   7.5335898e-04
   4.8600000e+00   5.1382301e-01   7.0198917e-04
   4.8800000e+00   5.4101084e-01   6.5854785e-04
   4.9000000e+00   5.6658710e-01   6.2115195e-04
   4.9200000e+00   5.9076593e-01   5.8849397e-04
   4.9400000e+00   6.1371708e-01   5.5963352e-04
   4.9600000e+00   6.3557784e-01   5.3387428e-04
   4.9800000e+00   6.5646123e-01   5.1068801e-04
   5.0000000e+00   6.7646166e-01   4.8966558e-04
   5.0200000e+00   6.9565897e-01   4.7048440e-04
   5.0400000e+00   7.1412147e-01   4.5288619e-04
   5.0600000e+00   7.3190813e-01   4.3666124e-04
   5.0800000e+00   7.4907035e-01   4.2163731e-04
   5.1000000e+00   7.6565320e-01   4.0767131e-04
   5.1200000e+00   7.8169653e-01   3.9464327e-04
   5.1400000e+00   7.9723579e-01   3.8245173e-04
   5.1600000e+00   8.1230265e-01   3.7101015e-04
   5.1800000e+00   8.2692560e-01   3.6024425e-04
   5.2000000e+00   8.4113033e-01   3.5008979e-04
   5.2200000e+00   8.5494018e-01   3.4049092e-04
   5.2400000e+00   8.6837635e-01   3.3139879e-04
   5.2600000e+00   8.8145825e-01   3.2277047e-04
   5.2800000e+00   8.9420366e-01   3.1456802e-04
   5.3000000e+00   9.0662892e-01   3.0675779e-04
   5.3200000e+00   9.1874910e-01   2.9930981e-04
   5.3400000e+00   9.3057817e-01   2.9219726e-04
   5.3600000e+00   9.4212903e-01   2.8539609e-04
   5.3800000e+00   9.5341371e-01   2.7888461e-04
   5.4000000e+00   9.6444340e-01   2.7264325e-04
   5.4200000e+00   9.7522853e-01   2.6665425e-04
   5.4400000e+00   9.8577888e-01   2.6090149e-04
   5.4600000e+00   9.9610360e-01   2.5537027e-04
   5.4800000e+00   1.0062113e+00   2.5004716e-04
   5.5000000e+00   1.0161100e+00   2.4491985e-04
   5.5200000e+00   1.0258073e+00   2.3997707e-04
   5.5400000e+00   1.0353105e+00   2.3520843e-04
   5.5600000e+00   1.0446262e+00   2.3060435e-04
   5.5800000e+00   1.0537609e+00   2.2615599e-04
   5.6000000e+00   1.0627206e+00   2.2185519e-04
   5.6200000e+00   1.0715112e+00   2.1769434e-04
   5.6400000e+00   1.0801379e+00   2.1366640e-04
   5.6600000e+00   1.0886062e+00   2.0976484e-04
   5.6800000e+00   1.0969207e+00   2.0598354e-04
   5.7000000e+00   1.1050864e+00   2.0231682e-04
   5.7200000e+00   1.1131075e+00   1.9875935e-04
   5.7400000e+00   1.1209885e+00   1.9530616e-04
   5.7600000e+00   1.1287334e+00   1.9195259e-04
   5.7800000e+00   1.1363460e+00   1.8869426e-04
   5.8000000e+00   1.1438301e+00   1.8552706e-04
   5.8200000e+00   1.1511893e+00   1.8244715e-04
   5.8400000e+00   1.1584270e+00   1.7945087e-04
   5.8600000e+00   1.1655464e+00   1.7653481e-04
   5.8800000e+00   1.1725508e+00   1.7369573e-04
   5.9000000e+00   1.1794431e+00   1.7093057e-04
   5.9200000e+00   1.1862262e+00   1.6823647e-04
   5.9400000e+00   1.1929029e+00   1.6561068e-04
   5.9600000e+00   1.1994759e+00   1.6305062e-04
   5.9800000e+00   1.2059478e+00   1.6055385e-04
   6.0000000e+00   1.2123210e+00   1.5811803e-04
